Unnamed: 0,File,type,Geometry,timescale,w/c,a/c,c,t dry,SiO2,FlyAsh,dt,shrinkage strain,t,wb,ab
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,0.0,0.0,180.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,115.0,-25.0,295.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,180.0,-20.0,360.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,210.0,-20.0,390.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,250.0,-30.0,430.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,280.0,-25.0,460.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,330.0,-25.0,510.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,365.0,-35.0,545.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,430.0,-32.0,610.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,470.0,-42.0,650.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,500.0,-41.0,680.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,570.0,-58.0,750.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,590.0,-75.0,770.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,650.0,-65.0,830.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,743.0,-79.0,923.0,0.47,4.5
108,e_026_02,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,743.0,-79.0,923.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,0.0,0.0,180.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,12.0,-30.0,192.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,78.0,-25.0,258.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,96.0,-30.0,276.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,100.0,-40.0,280.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,115.0,-55.0,295.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,130.0,-35.0,310.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,150.0,-22.0,330.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,180.0,-42.0,360.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,210.0,-37.0,390.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,250.0,-55.0,430.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,280.0,-47.0,460.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,330.0,-32.0,510.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,400.0,-50.0,580.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,500.0,-67.0,680.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,590.0,-85.0,770.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,743.0,-97.0,923.0,0.47,4.5
109,e_026_03,auto,C 104.8x304.8,linear,0.47,4.5,385.0,180.0,0.0,0.0,743.0,-97.0,923.0,0.47,4.5
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,21.227120000000003,-0.30183000000000004,111.22712,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,48.63929,-1.55863,138.63929000000002,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,78.20385999999999,-2.85997,168.20386000000005,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,98.36714,-3.6219699999999997,188.36713999999998,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,132.5829,-3.2954,222.5829,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,162.8649,-4.61158,252.8649,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,192.28099999999998,-5.2201900000000006,282.281,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,219.1984,-7.501239999999999,309.1984,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,246.0416,-9.43592,336.0416,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,279.045,-10.1188,369.045,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,306.1851,-13.4389,396.1851,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,334.4631,-15.4033,424.4631,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,358.5849,-17.9713,448.5849,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,390.3018,-19.3172,480.3018,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,419.3716,-21.6428,509.3716,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,450.4453,-23.3201,540.4453,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,477.0658,-24.2157,567.0658000000002,0.426,4.624
125,e_037_03,auto,C 152.4x406.4,,0.426,4.624,404.0,90.0,0.0,0.0,477.0658,-24.2157,567.0658000000002,0.426,4.624
159,e_054_01,auto,C 152.4x406.4,table,0.381,4.3389999999999995,418.8,1.0,0.0,0.0,0.0,0.0,1.0,0.381,4.3389999999999995
159,e_054_01,auto,C 152.4x406.4,table,0.381,4.3389999999999995,418.8,1.0,0.0,0.0,10.0,-28.0,11.0,0.381,4.3389999999999995
159,e_054_01,auto,C 152.4x406.4,table,0.381,4.3389999999999995,418.8,1.0,0.0,0.0,100.0,-35.0,101.0,0.381,4.3389999999999995
159,e_054_01,auto,C 152.4x406.4,table,0.381,4.3389999999999995,418.8,1.0,0.0,0.0,200.0,-37.0,201.0,0.381,4.3389999999999995
159,e_054_01,auto,C 152.4x406.4,table,0.381,4.3389999999999995,418.8,1.0,0.0,0.0,365.0,-46.0,366.0,0.381,4.3389999999999995
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.0,0.0,28.0,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.2,-104.6,28.2,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.4,-201.3,28.4,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,1.0,-285.3,29.0,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,2.1,-391.8,30.1,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,3.0,-364.3,31.0,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,4.2,-367.4,32.2,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,6.9,-383.3,34.9,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,12.5,-401.9,40.5,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,20.8,-459.2,48.8,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,29.2,-520.5,57.2,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,33.3,-475.9,61.3,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,41.7,-452.8,69.7,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,43.8,-437.0,71.8,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,50.0,-445.5,78.0,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,62.5,-441.9,90.5,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,79.2,-423.3,107.2,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,83.3,-434.8,111.3,0.68,6.047000000000001
279,e_076_05,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,83.3,-434.8,111.3,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.0,0.0,28.0,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.2,-151.7,28.2,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,0.4,-290.2,28.4,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,1.0,-296.8,29.0,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,2.0,-487.7,30.0,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,3.3,-498.9,31.3,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,4.2,-502.0,32.2,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,5.0,-490.8,33.0,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,6.7,-528.9,34.7,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,13.3,-551.5,41.3,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,20.8,-545.8,48.8,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,50.0,-621.9,78.0,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,87.5,-621.9,115.5,0.68,6.047000000000001
281,e_076_07,auto,C 150x600,,0.68,6.047000000000001,300.0,28.0,0.0,0.0,87.5,-621.9,115.5,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.0,0.0,365.0,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.2,-107.3,365.2,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.3,-123.0,365.3,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.4,-231.3,365.4,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,1.1,-364.3,366.1,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,1.3,-397.1,366.3,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,2.2,-397.1,367.2,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,3.0,-461.9,368.0,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,6.4,-405.9,371.4,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,7.5,-387.1,372.5,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,9.1,-381.9,374.1,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,13.3,-401.9,378.3,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,20.1,-410.8,385.1,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,29.2,-430.8,394.2,0.68,6.047000000000001
285,e_076_11,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,29.2,-430.8,394.2,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.0,0.0,365.0,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.2,-8.2,365.2,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.3,-36.7,365.3,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,0.4,-86.4,365.4,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,1.0,-131.3,366.0,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,1.4,-263.0,366.4,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,2.1,-391.6,367.1,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,3.2,-468.4,368.2,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,4.2,-486.2,369.2,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,10.4,-497.6,375.4,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,21.7,-506.2,386.7,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,28.1,-506.2,393.1,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,61.4,-506.2,426.4,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,83.3,-514.9,448.3,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,90.9,-506.2,455.9,0.68,6.047000000000001
287,e_076_13,auto,C 150x600,,0.68,6.047000000000001,300.0,365.0,0.0,0.0,90.9,-506.2,455.9,0.68,6.047000000000001
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,0.0,0.0,1.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,2.4,-12.6,3.4,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,2.9,-31.2,3.9,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,3.5,-68.9,4.5,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,3.7,-49.9,4.7,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,5.0,-87.7,6.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,6.1,-97.6,7.1,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,7.2,-112.0,8.2,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,10.3,-135.0,11.3,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,14.7,-154.0,15.7,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,19.8,-166.0,20.8,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,22.7,-170.0,23.7,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,31.1,-180.0,32.1,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,34.5,-180.0,35.5,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,41.7,-184.0,42.7,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,56.2,-190.0,57.2,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,58.5,-191.0,59.5,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,65.5,-196.0,66.5,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,72.1,-197.0,73.1,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,85.1,-197.0,86.1,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,92.2,-199.0,93.2,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,101.0,-200.0,102.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,101.0,-200.0,102.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,127.0,-201.0,128.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,141.0,-202.0,142.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,146.0,-203.0,147.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,159.0,-203.0,160.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,173.0,-204.0,174.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,182.0,-204.0,183.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,201.0,-205.0,202.0,0.3813106495974592,3.705002961294899
316,e_083_04,auto,C 160x1000,,0.38799999999999996,3.77,453.0,1.0,7.947,0.0,201.0,-205.0,202.0,0.3813106495974592,3.705002961294899
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,0.0,0.0,1.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,1.8,-16.7,2.8,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,2.0,-45.3,3.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,2.2,-27.6,3.2,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,3.1,-54.9,4.1,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,4.0,-72.2,5.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,5.3,-81.8,6.3,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,7.9,-107.0,8.9,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,9.5,-117.0,10.5,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,11.5,-124.0,12.5,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,13.7,-128.0,14.7,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,15.3,-124.0,16.3,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,17.3,-119.0,18.3,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,18.6,-128.0,19.6,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,22.1,-123.0,23.1,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,30.6,-123.0,31.6,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,53.8,-122.0,54.8,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,66.6,-125.0,67.6,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,93.8,-121.0,94.8,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,96.0,-123.0,97.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,119.0,-124.0,120.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,152.0,-121.0,153.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,175.0,-118.0,176.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,193.0,-113.0,194.0,0.41100000000000003,3.7689999999999997
322,e_083_10,auto,C 160x1000,,0.41100000000000003,3.7689999999999997,455.0,1.0,0.0,0.0,193.0,-113.0,194.0,0.41100000000000003,3.7689999999999997
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,0.0,0.0,28.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,0.2,-12.0,28.2,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,1.0,-17.0,29.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,3.0,-29.0,31.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,7.0,-44.0,35.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,10.0,-43.5,38.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,15.0,-45.0,43.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,20.0,-49.5,48.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,25.0,-58.0,53.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,30.0,-61.0,58.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,50.0,-81.0,78.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,60.0,-80.0,88.0,0.441,4.522
339,e_086_04,auto,C 160x1000,,0.441,4.522,410.0,28.0,0.0,0.0,75.0,-85.0,103.0,0.441,4.522
