File,wb,ab,t dry,t,shrinkage strain
A_047_04,0.2254349424160745,1.2447929429061504,0.25,12.257116636363634,-714.0614322260636
A_047_04,0.2254349424160745,1.2447929429061504,0.25,12.54053915151515,-714.5819127967463
A_047_04,0.2254349424160745,1.2447929429061504,0.25,12.823961666666664,-715.0760101308995
A_047_04,0.2254349424160745,1.2447929429061504,0.25,13.10738418181818,-715.5455828149842
A_047_04,0.2254349424160745,1.2447929429061504,0.25,13.390806696969694,-715.9923234220712
A_047_04,0.2254349424160745,1.2447929429061504,0.25,13.67422921212121,-716.4177763394582
A_047_04,0.2254349424160745,1.2447929429061504,0.25,13.957651727272726,-716.8233533732634
A_047_04,0.2254349424160745,1.2447929429061504,0.25,14.24107424242424,-717.210347444106
A_047_04,0.2254349424160745,1.2447929429061504,0.25,14.524496757575756,-717.5799446385945
A_047_04,0.2254349424160745,1.2447929429061504,0.25,14.80791927272727,-717.933234840474
A_047_04,0.2254349424160745,1.2447929429061504,0.25,15.091341787878786,-718.2712211313428
A_047_04,0.2254349424160745,1.2447929429061504,0.25,15.3747643030303,-718.5948281225591
A_047_04,0.2254349424160745,1.2447929429061504,0.25,15.658186818181816,-718.9049093562974
A_047_04,0.2254349424160745,1.2447929429061504,0.25,15.94160933333333,-719.2022538938633
A_047_04,0.2254349424160745,1.2447929429061504,0.25,16.225031848484846,-719.487592192662
A_047_04,0.2254349424160745,1.2447929429061504,0.25,16.50845436363636,-719.7616013591017
A_047_04,0.2254349424160745,1.2447929429061504,0.25,16.791876878787875,-720.0249098527671
A_047_04,0.2254349424160745,1.2447929429061504,0.25,17.075299393939392,-720.2781017070419
A_047_04,0.2254349424160745,1.2447929429061504,0.25,17.358721909090907,-720.5217203227188
A_047_04,0.2254349424160745,1.2447929429061504,0.25,17.64214442424242,-720.756271883749
A_047_04,0.2254349424160745,1.2447929429061504,0.25,17.925566939393935,-720.982228437966
A_047_04,0.2254349424160745,1.2447929429061504,0.25,18.208989454545453,-721.200030680187
A_047_04,0.2254349424160745,1.2447929429061504,0.25,18.492411969696967,-721.410090470435
A_047_04,0.2254349424160745,1.2447929429061504,0.25,18.77583448484848,-721.6127931159918
A_047_04,0.2254349424160745,1.2447929429061504,0.25,19.059257,-721.8084994425128
A_047_04,0.2254349424160745,1.2447929429061504,0.25,19.342679515151513,-721.9975476764213
A_047_04,0.2254349424160745,1.2447929429061504,0.25,19.626102030303027,-722.1802551581828
A_047_04,0.2254349424160745,1.2447929429061504,0.25,19.90952454545454,-722.3569199037779
A_047_04,0.2254349424160745,1.2447929429061504,0.25,20.19294706060606,-722.5278220297105
A_047_04,0.2254349424160745,1.2447929429061504,0.25,20.476369575757573,-722.6932250551517
A_047_04,0.2254349424160745,1.2447929429061504,0.25,20.759792090909087,-722.8533770933054
A_047_04,0.2254349424160745,1.2447929429061504,0.25,21.0432146060606,-723.0085119427451
A_047_04,0.2254349424160745,1.2447929429061504,0.25,21.32663712121212,-723.158850088306
A_047_04,0.2254349424160745,1.2447929429061504,0.25,21.610059636363633,-723.3045996200888
A_047_04,0.2254349424160745,1.2447929429061504,0.25,21.893482151515148,-723.4459570782205
A_047_04,0.2254349424160745,1.2447929429061504,0.25,22.176904666666662,-723.5831082302243
A_047_04,0.2254349424160745,1.2447929429061504,0.25,22.46032718181818,-723.7162287871313
A_047_04,0.2254349424160745,1.2447929429061504,0.25,22.743749696969694,-723.8454850638541
A_047_04,0.2254349424160745,1.2447929429061504,0.25,23.027172212121208,-723.9710345887729
A_047_04,0.2254349424160745,1.2447929429061504,0.25,23.310594727272726,-724.0930266669997
A_047_04,0.2254349424160745,1.2447929429061504,0.25,23.59401724242424,-724.2116029013393
A_047_04,0.2254349424160745,1.2447929429061504,0.25,23.877439757575754,-724.3268976745828
A_047_04,0.2254349424160745,1.2447929429061504,0.25,24.160862272727268,-724.4390385964089
A_047_04,0.2254349424160745,1.2447929429061504,0.25,24.444284787878786,-724.5481469178663
A_047_04,0.2254349424160745,1.2447929429061504,0.25,24.7277073030303,-724.6543379161227
A_047_04,0.2254349424160745,1.2447929429061504,0.25,25.011129818181814,-724.7577212519201
A_047_04,0.2254349424160745,1.2447929429061504,0.25,25.29455233333333,-724.8584013019548
A_047_04,0.2254349424160745,1.2447929429061504,0.25,25.577974848484846,-724.9564774681862
A_047_04,0.2254349424160745,1.2447929429061504,0.25,25.86139736363636,-725.0520444659132
A_047_04,0.2254349424160745,1.2447929429061504,0.25,26.144819878787875,-725.1451925922833
A_047_04,0.2254349424160745,1.2447929429061504,0.25,26.42824239393939,-725.2360079767528
A_047_04,0.2254349424160745,1.2447929429061504,0.25,26.711664909090906,-725.3245728148916
A_047_04,0.2254349424160745,1.2447929429061504,0.25,26.99508742424242,-725.4109655867951
A_047_04,0.2254349424160745,1.2447929429061504,0.25,27.278509939393935,-725.4952612612659
A_047_04,0.2254349424160745,1.2447929429061504,0.25,27.561932454545452,-725.577531486827
A_047_04,0.2254349424160745,1.2447929429061504,0.25,27.845354969696967,-725.6578447705359
A_047_04,0.2254349424160745,1.2447929429061504,0.25,28.12877748484848,-725.7362666454959
A_047_04,0.2254349424160745,1.2447929429061504,0.25,28.4122,-725.8128598278796
A_047_05,0.254839500122519,1.1761823082577798,0.25,0.35480700000000004,-21.95066864675751
A_047_05,0.254839500122519,1.1761823082577798,0.25,0.6384180404040405,-199.1836487933905
A_047_05,0.254839500122519,1.1761823082577798,0.25,0.9220290808080809,-412.75714631192574
A_047_05,0.254839500122519,1.1761823082577798,0.25,1.2056401212121213,-563.8227254517011
A_047_05,0.254839500122519,1.1761823082577798,0.25,1.4892511616161617,-651.5122416177173
A_047_05,0.254839500122519,1.1761823082577798,0.25,1.772862202020202,-700.8662762707244
A_047_05,0.254839500122519,1.1761823082577798,0.25,2.0564732424242425,-729.4659285214801
A_047_05,0.254839500122519,1.1761823082577798,0.25,2.3400842828282826,-746.7948430849012
A_047_05,0.254839500122519,1.1761823082577798,0.25,2.6236953232323232,-757.7756834042929
A_047_05,0.254839500122519,1.1761823082577798,0.25,2.907306363636364,-765.021580797676
A_047_05,0.254839500122519,1.1761823082577798,0.25,3.190917404040404,-769.9752461814601
A_047_05,0.254839500122519,1.1761823082577798,0.25,3.474528444444444,-773.46723844199
A_047_05,0.254839500122519,1.1761823082577798,0.25,3.758139484848485,-775.9950414097872
A_047_05,0.254839500122519,1.1761823082577798,0.25,4.041750525252525,-777.8675688900468
A_047_05,0.254839500122519,1.1761823082577798,0.25,4.325361565656565,-779.2829280176898
A_047_05,0.254839500122519,1.1761823082577798,0.25,4.608972606060606,-780.3718664815274
A_047_05,0.254839500122519,1.1761823082577798,0.25,4.892583646464646,-781.2229109355302
A_047_05,0.254839500122519,1.1761823082577798,0.25,5.176194686868687,-781.8973850658688
A_047_05,0.254839500122519,1.1761823082577798,0.25,5.459805727272728,-782.4386462984436
A_047_05,0.254839500122519,1.1761823082577798,0.25,5.743416767676767,-782.8779184332786
A_047_05,0.254839500122519,1.1761823082577798,0.25,6.027027808080808,-783.2380637955896
A_047_05,0.254839500122519,1.1761823082577798,0.25,6.310638848484849,-783.5360763307825
A_047_05,0.254839500122519,1.1761823082577798,0.25,6.594249888888888,-783.7847622307368
A_047_05,0.254839500122519,1.1761823082577798,0.25,6.877860929292929,-783.9938934949392
A_047_05,0.254839500122519,1.1761823082577798,0.25,7.1614719696969695,-784.1710129152035
A_047_05,0.254839500122519,1.1761823082577798,0.25,7.44508301010101,-784.322004407477
A_047_05,0.254839500122519,1.1761823082577798,0.25,7.728694050505051,-784.4515027826601
A_047_05,0.254839500122519,1.1761823082577798,0.25,8.01230509090909,-784.5631919860529
A_047_05,0.254839500122519,1.1761823082577798,0.25,8.295916131313131,-784.6600247751119
A_047_05,0.254839500122519,1.1761823082577798,0.25,8.57952717171717,-784.7443863382376
A_047_05,0.254839500122519,1.1761823082577798,0.25,8.86313821212121,-784.8182174273057
A_047_05,0.254839500122519,1.1761823082577798,0.25,9.146749252525252,-784.8831079206755
A_047_05,0.254839500122519,1.1761823082577798,0.25,9.430360292929292,-784.9403685621543
A_047_05,0.254839500122519,1.1761823082577798,0.25,9.713971333333332,-784.9910864336176
A_047_05,0.254839500122519,1.1761823082577798,0.25,9.997582373737373,-785.0361681914806
A_047_05,0.254839500122519,1.1761823082577798,0.25,10.281193414141413,-785.0763740186632
A_047_05,0.254839500122519,1.1761823082577798,0.25,10.564804454545454,-785.1123444740351
A_047_05,0.254839500122519,1.1761823082577798,0.25,10.848415494949494,-785.1446218666047
A_047_05,0.254839500122519,1.1761823082577798,0.25,11.132026535353534,-785.1736673781376
A_047_05,0.254839500122519,1.1761823082577798,0.25,11.415637575757575,-785.1998748616453
A_047_05,0.254839500122519,1.1761823082577798,0.25,11.699248616161615,-785.2235820239056
A_047_05,0.254839500122519,1.1761823082577798,0.25,11.982859656565655,-785.2450795365572
A_047_05,0.254839500122519,1.1761823082577798,0.25,12.266470696969696,-785.2646184973161
A_047_05,0.254839500122519,1.1761823082577798,0.25,12.550081737373736,-785.2824165697133
A_047_05,0.254839500122519,1.1761823082577798,0.25,12.833692777777776,-785.2986630587552
A_047_05,0.254839500122519,1.1761823082577798,0.25,13.117303818181817,-785.3135231254159
A_047_05,0.254839500122519,1.1761823082577798,0.25,13.400914858585857,-785.3271413008006
A_047_05,0.254839500122519,1.1761823082577798,0.25,13.684525898989898,-785.3396444281437
A_047_05,0.254839500122519,1.1761823082577798,0.25,13.968136939393938,-785.3511441352788
A_047_05,0.254839500122519,1.1761823082577798,0.25,14.251747979797978,-785.3617389201746
A_047_05,0.254839500122519,1.1761823082577798,0.25,14.53535902020202,-785.3715159163074
A_047_05,0.254839500122519,1.1761823082577798,0.25,14.818970060606059,-785.3805523920839
A_047_05,0.254839500122519,1.1761823082577798,0.25,15.1025811010101,-785.3889170285281
A_047_05,0.254839500122519,1.1761823082577798,0.25,15.38619214141414,-785.3966710114237
A_047_05,0.254839500122519,1.1761823082577798,0.25,15.66980318181818,-785.4038689676694
A_047_05,0.254839500122519,1.1761823082577798,0.25,15.953414222222221,-785.4105597703891
A_047_05,0.254839500122519,1.1761823082577798,0.25,16.23702526262626,-785.4167872331269
A_047_05,0.254839500122519,1.1761823082577798,0.25,16.520636303030305,-785.4225907100126
A_047_05,0.254839500122519,1.1761823082577798,0.25,16.804247343434344,-785.428005615982
A_047_05,0.254839500122519,1.1761823082577798,0.25,17.087858383838384,-785.4330638788247
A_047_05,0.254839500122519,1.1761823082577798,0.25,17.371469424242424,-785.437794332947
A_047_05,0.254839500122519,1.1761823082577798,0.25,17.655080464646463,-785.4422230631602
A_047_05,0.254839500122519,1.1761823082577798,0.25,17.938691505050507,-785.446373705518
A_047_05,0.254839500122519,1.1761823082577798,0.25,18.222302545454546,-785.4502677111406
A_047_05,0.254839500122519,1.1761823082577798,0.25,18.505913585858586,-785.4539245780701
A_047_05,0.254839500122519,1.1761823082577798,0.25,18.789524626262626,-785.4573620554473
A_047_05,0.254839500122519,1.1761823082577798,0.25,19.073135666666666,-785.4605963236693
A_047_05,0.254839500122519,1.1761823082577798,0.25,19.35674670707071,-785.4636421536596
A_047_05,0.254839500122519,1.1761823082577798,0.25,19.64035774747475,-785.4665130479361
A_047_05,0.254839500122519,1.1761823082577798,0.25,19.92396878787879,-785.4692213657795
A_047_05,0.254839500122519,1.1761823082577798,0.25,20.207579828282828,-785.4717784344933
A_047_05,0.254839500122519,1.1761823082577798,0.25,20.491190868686868,-785.4741946484654
A_047_05,0.254839500122519,1.1761823082577798,0.25,20.77480190909091,-785.4764795575175
A_047_05,0.254839500122519,1.1761823082577798,0.25,21.05841294949495,-785.4786419458255
A_047_05,0.254839500122519,1.1761823082577798,0.25,21.34202398989899,-785.4806899025305
A_047_05,0.254839500122519,1.1761823082577798,0.25,21.62563503030303,-785.4826308850048
A_047_05,0.254839500122519,1.1761823082577798,0.25,21.90924607070707,-785.4844717756303
A_047_05,0.254839500122519,1.1761823082577798,0.25,22.19285711111111,-785.486218932819
A_047_05,0.254839500122519,1.1761823082577798,0.25,22.476468151515153,-785.4878782369307
A_047_05,0.254839500122519,1.1761823082577798,0.25,22.760079191919193,-785.4894551316488
A_047_05,0.254839500122519,1.1761823082577798,0.25,23.043690232323232,-785.4909546613192
A_047_05,0.254839500122519,1.1761823082577798,0.25,23.327301272727272,-785.4923815046841
A_047_05,0.254839500122519,1.1761823082577798,0.25,23.610912313131312,-785.4937400054017
A_047_05,0.254839500122519,1.1761823082577798,0.25,23.894523353535355,-785.4950341996898
A_047_05,0.254839500122519,1.1761823082577798,0.25,24.178134393939395,-785.4962678413953
A_047_05,0.254839500122519,1.1761823082577798,0.25,24.461745434343435,-785.4974444247551
A_047_05,0.254839500122519,1.1761823082577798,0.25,24.745356474747474,-785.498567205088
A_047_05,0.254839500122519,1.1761823082577798,0.25,25.028967515151514,-785.4996392176198
A_047_05,0.254839500122519,1.1761823082577798,0.25,25.312578555555554,-785.5006632946383
A_047_05,0.254839500122519,1.1761823082577798,0.25,25.596189595959597,-785.5016420811336
A_047_05,0.254839500122519,1.1761823082577798,0.25,25.879800636363637,-785.5025780490794
A_047_05,0.254839500122519,1.1761823082577798,0.25,26.163411676767677,-785.5034735104825
A_047_05,0.254839500122519,1.1761823082577798,0.25,26.447022717171716,-785.504330629322
A_047_05,0.254839500122519,1.1761823082577798,0.25,26.730633757575756,-785.5051514324788
A_047_05,0.254839500122519,1.1761823082577798,0.25,27.0142447979798,-785.505937819756
A_047_05,0.254839500122519,1.1761823082577798,0.25,27.29785583838384,-785.5066915730689
A_047_05,0.254839500122519,1.1761823082577798,0.25,27.58146687878788,-785.5074143648853
A_047_05,0.254839500122519,1.1761823082577798,0.25,27.86507791919192,-785.5081077659834
A_047_05,0.254839500122519,1.1761823082577798,0.25,28.148688959595958,-785.508773252584
A_047_05,0.254839500122519,1.1761823082577798,0.25,28.4323,-785.5094122129226
A_047_08,0.2921129503407984,1.9279454722492693,0.25,0.548215,-23.643639713695116
A_047_08,0.2921129503407984,1.9279454722492693,0.25,0.8276057575757576,-192.64383509939515
A_047_08,0.2921129503407984,1.9279454722492693,0.25,1.1069965151515153,-358.3595703285141
A_047_08,0.2921129503407984,1.9279454722492693,0.25,1.3863872727272728,-430.74067050619055
A_047_08,0.2921129503407984,1.9279454722492693,0.25,1.6657780303030303,-457.0914428702842
A_047_08,0.2921129503407984,1.9279454722492693,0.25,1.9451687878787878,-467.3088655707786
A_047_08,0.2921129503407984,1.9279454722492693,0.25,2.2245595454545457,-471.7040807703671
A_047_08,0.2921129503407984,1.9279454722492693,0.25,2.503950303030303,-473.7836868461547
A_047_08,0.2921129503407984,1.9279454722492693,0.25,2.7833410606060607,-474.8492346385622
A_047_08,0.2921129503407984,1.9279454722492693,0.25,3.062731818181818,-475.4322633871443
A_047_08,0.2921129503407984,1.9279454722492693,0.25,3.3421225757575757,-475.7691377066507
A_047_08,0.2921129503407984,1.9279454722492693,0.25,3.6215133333333336,-475.972884030765
A_047_08,0.2921129503407984,1.9279454722492693,0.25,3.900904090909091,-476.1009849319888
A_047_08,0.2921129503407984,1.9279454722492693,0.25,4.180294848484849,-476.18425082510566
A_047_08,0.2921129503407984,1.9279454722492693,0.25,4.4596856060606065,-476.2399581377652
A_047_08,0.2921129503407984,1.9279454722492693,0.25,4.7390763636363635,-476.2781807365065
A_047_08,0.2921129503407984,1.9279454722492693,0.25,5.0184671212121215,-476.30499701050155
A_047_08,0.2921129503407984,1.9279454722492693,0.25,5.297857878787879,-476.32418674100626
A_047_08,0.2921129503407984,1.9279454722492693,0.25,5.577248636363636,-476.33816405174184
A_047_08,0.2921129503407984,1.9279454722492693,0.25,5.856639393939394,-476.3485081128455
A_047_08,0.2921129503407984,1.9279454722492693,0.25,6.136030151515151,-476.3562743404888
A_047_08,0.2921129503407984,1.9279454722492693,0.25,6.415420909090909,-476.36218192598494
A_047_08,0.2921129503407984,1.9279454722492693,0.25,6.694811666666667,-476.3667296566596
A_047_08,0.2921129503407984,1.9279454722492693,0.25,6.974202424242424,-476.37026906333136
A_047_08,0.2921129503407984,1.9279454722492693,0.25,7.253593181818182,-476.37305156627
A_047_08,0.2921129503407984,1.9279454722492693,0.25,7.53298393939394,-476.3752594330109
A_047_08,0.2921129503407984,1.9279454722492693,0.25,7.812374696969697,-476.3770264567634
A_047_08,0.2921129503407984,1.9279454722492693,0.25,8.091765454545456,-476.378451987875
A_047_08,0.2921129503407984,1.9279454722492693,0.25,8.371156212121214,-476.37961059460395
A_047_08,0.2921129503407984,1.9279454722492693,0.25,8.650546969696972,-476.3805588050507
