File,wb,ab,t dry,t,shrinkage strain
e_096_20,0.45,5.309,1.0,126.01010101010101,-145.4062243239669
e_096_20,0.45,5.309,1.0,129.68686868686868,-146.1746945754724
e_096_20,0.45,5.309,1.0,133.36363636363637,-146.92142467025386
e_096_20,0.45,5.309,1.0,137.04040404040404,-147.64756395634055
e_096_20,0.45,5.309,1.0,140.7171717171717,-148.3541733049821
e_096_20,0.45,5.309,1.0,144.3939393939394,-149.04223397591102
e_096_20,0.45,5.309,1.0,148.07070707070707,-149.7126553972081
e_096_20,0.45,5.309,1.0,151.74747474747474,-150.3662820157246
e_096_20,0.45,5.309,1.0,155.42424242424244,-151.0038993484414
e_096_20,0.45,5.309,1.0,159.1010101010101,-151.62623934426048
e_096_20,0.45,5.309,1.0,162.77777777777777,-152.2339851485824
e_096_20,0.45,5.309,1.0,166.45454545454547,-152.82777534888592
e_096_20,0.45,5.309,1.0,170.13131313131314,-153.4082077678122
e_096_20,0.45,5.309,1.0,173.8080808080808,-153.9758428605075
e_096_20,0.45,5.309,1.0,177.4848484848485,-154.53120676483206
e_096_20,0.45,5.309,1.0,181.16161616161617,-155.0747940462074
e_096_20,0.45,5.309,1.0,184.83838383838383,-155.6070701731163
e_096_20,0.45,5.309,1.0,188.51515151515153,-156.1284737544057
e_096_20,0.45,5.309,1.0,192.1919191919192,-156.6394185654097
e_096_20,0.45,5.309,1.0,195.86868686868686,-157.14029538640213
e_096_20,0.45,5.309,1.0,199.54545454545456,-157.63147367388052
e_096_20,0.45,5.309,1.0,203.22222222222223,-158.11330308261938
e_096_20,0.45,5.309,1.0,206.8989898989899,-158.58611485421807
e_096_20,0.45,5.309,1.0,210.5757575757576,-159.05022308596892
e_096_20,0.45,5.309,1.0,214.25252525252526,-159.50592589222597
e_096_20,0.45,5.309,1.0,217.92929292929293,-159.95350646903148
e_096_20,0.45,5.309,1.0,221.60606060606062,-160.39323407152125
e_096_20,0.45,5.309,1.0,225.2828282828283,-160.8253649125524
e_096_20,0.45,5.309,1.0,228.95959595959596,-161.2501429900583
e_096_20,0.45,5.309,1.0,232.63636363636365,-161.6678008498134
e_096_20,0.45,5.309,1.0,236.31313131313132,-162.07856028957036
e_096_20,0.45,5.309,1.0,239.989898989899,-162.4826330098985
e_096_20,0.45,5.309,1.0,243.66666666666669,-162.88022121649632
e_096_20,0.45,5.309,1.0,247.34343434343435,-163.27151817825782
e_096_20,0.45,5.309,1.0,251.02020202020202,-163.65670874493952
e_096_20,0.45,5.309,1.0,254.69696969696972,-164.03596982788872
e_096_20,0.45,5.309,1.0,258.37373737373736,-164.4094708469539
e_096_20,0.45,5.309,1.0,262.0505050505051,-164.7773741463923
e_096_20,0.45,5.309,1.0,265.72727272727275,-165.13983538232307
e_096_20,0.45,5.309,1.0,269.4040404040404,-165.4970038840296
e_096_20,0.45,5.309,1.0,273.0808080808081,-165.84902299120293
e_096_20,0.45,5.309,1.0,276.75757575757575,-166.19603036902325
e_096_20,0.45,5.309,1.0,280.4343434343434,-166.53815830280504
e_096_20,0.45,5.309,1.0,284.11111111111114,-166.87553397377675
e_096_20,0.45,5.309,1.0,287.7878787878788,-167.20827971742617
e_096_20,0.45,5.309,1.0,291.4646464646465,-167.53651326571762
e_096_20,0.45,5.309,1.0,295.14141414141415,-167.860347974375
e_096_20,0.45,5.309,1.0,298.8181818181818,-168.17989303632186
e_096_20,0.45,5.309,1.0,302.4949494949495,-168.49525368227773
e_096_20,0.45,5.309,1.0,306.1717171717172,-168.80653136942826
e_096_20,0.45,5.309,1.0,309.8484848484849,-169.11382395900898
e_096_20,0.45,5.309,1.0,313.52525252525254,-169.41722588357553
e_096_20,0.45,5.309,1.0,317.2020202020202,-169.71682830467117
e_096_20,0.45,5.309,1.0,320.8787878787879,-170.01271926154516
e_096_20,0.45,5.309,1.0,324.55555555555554,-170.30498381152495
e_096_20,0.45,5.309,1.0,328.23232323232327,-170.59370416259728
e_096_20,0.45,5.309,1.0,331.90909090909093,-170.87895979871223
e_096_20,0.45,5.309,1.0,335.5858585858586,-171.1608275982831
e_096_20,0.45,5.309,1.0,339.26262626262627,-171.43938194632184
e_096_20,0.45,5.309,1.0,342.93939393939394,-171.71469484061458
e_096_20,0.45,5.309,1.0,346.6161616161616,-171.98683599231404
e_096_20,0.45,5.309,1.0,350.29292929292933,-172.25587292129686
e_096_20,0.45,5.309,1.0,353.969696969697,-172.52187104660956
e_096_20,0.45,5.309,1.0,357.64646464646466,-172.78489377230346
e_096_20,0.45,5.309,1.0,361.32323232323233,-173.04500256893743
e_096_20,0.45,5.309,1.0,365.0,-173.3022570510083
e_096_21,0.4,5.44,1.0,1.0,-2.139224974728618
e_096_21,0.4,5.44,1.0,4.6767676767676765,-21.770061122569086
e_096_21,0.4,5.44,1.0,8.353535353535353,-46.09327855232222
e_096_21,0.4,5.44,1.0,12.030303030303031,-68.40969413532065
e_096_21,0.4,5.44,1.0,15.707070707070708,-86.99304689969787
e_096_21,0.4,5.44,1.0,19.383838383838384,-101.93533628104318
e_096_21,0.4,5.44,1.0,23.060606060606062,-113.84095946071942
e_096_21,0.4,5.44,1.0,26.737373737373737,-123.35129911054568
e_096_21,0.4,5.44,1.0,30.414141414141415,-131.0075540683346
e_096_21,0.4,5.44,1.0,34.09090909090909,-137.23253953114747
e_096_21,0.4,5.44,1.0,37.76767676767677,-142.34733164180778
e_096_21,0.4,5.44,1.0,41.44444444444444,-146.5938076650076
e_096_21,0.4,5.44,1.0,45.121212121212125,-150.15447577292062
e_096_21,0.4,5.44,1.0,48.7979797979798,-153.16791959568974
e_096_21,0.4,5.44,1.0,52.474747474747474,-155.7402757682926
e_096_21,0.4,5.44,1.0,56.151515151515156,-157.95361063562356
e_096_21,0.4,5.44,1.0,59.82828282828283,-159.8720053807388
e_096_21,0.4,5.44,1.0,63.505050505050505,-161.54598597840314
e_096_21,0.4,5.44,1.0,67.18181818181819,-163.01576678206615
e_096_21,0.4,5.44,1.0,70.85858585858585,-164.31364368201602
e_096_21,0.4,5.44,1.0,74.53535353535354,-165.46577502232972
e_096_21,0.4,5.44,1.0,78.21212121212122,-166.4935188376295
e_096_21,0.4,5.44,1.0,81.88888888888889,-167.4144460386844
e_096_21,0.4,5.44,1.0,85.56565656565657,-168.24311491925786
e_096_21,0.4,5.44,1.0,89.24242424242425,-168.99166833914322
e_096_21,0.4,5.44,1.0,92.91919191919192,-169.6702980240926
e_096_21,0.4,5.44,1.0,96.5959595959596,-170.28760843720295
e_096_21,0.4,5.44,1.0,100.27272727272728,-170.85090412097864
e_096_21,0.4,5.44,1.0,103.94949494949495,-171.36641825534014
e_096_21,0.4,5.44,1.0,107.62626262626263,-171.83949571486158
e_096_21,0.4,5.44,1.0,111.30303030303031,-172.2747406473115
e_096_21,0.4,5.44,1.0,114.97979797979798,-172.67613619303506
e_096_21,0.4,5.44,1.0,118.65656565656566,-173.04714218096015
e_096_21,0.4,5.44,1.0,122.33333333333334,-173.39077530261167
e_096_21,0.4,5.44,1.0,126.01010101010101,-173.7096752599327
e_096_21,0.4,5.44,1.0,129.68686868686868,-174.0061596195273
e_096_21,0.4,5.44,1.0,133.36363636363637,-174.28226952275975
e_096_21,0.4,5.44,1.0,137.04040404040404,-174.53980795257323
e_096_21,0.4,5.44,1.0,140.7171717171717,-174.78037191067395
e_096_21,0.4,5.44,1.0,144.3939393939394,-175.00537958832484
e_096_21,0.4,5.44,1.0,148.07070707070707,-175.21609340217998
e_096_21,0.4,5.44,1.0,151.74747474747474,-175.41363959974623
e_096_21,0.4,5.44,1.0,155.42424242424244,-175.59902500691808
e_096_21,0.4,5.44,1.0,159.1010101010101,-175.77315138484315
e_096_21,0.4,5.44,1.0,162.77777777777777,-175.93682777921975
e_096_21,0.4,5.44,1.0,166.45454545454547,-176.09078117748032
e_096_21,0.4,5.44,1.0,170.13131313131314,-176.23566573468577
e_096_21,0.4,5.44,1.0,173.8080808080808,-176.3720707846445
e_096_21,0.4,5.44,1.0,177.4848484848485,-176.5005278166789
e_096_21,0.4,5.44,1.0,181.16161616161617,-176.62151656893928
e_096_21,0.4,5.44,1.0,184.83838383838383,-176.73547036492673
e_096_21,0.4,5.44,1.0,188.51515151515153,-176.84278079990716
e_096_21,0.4,5.44,1.0,192.1919191919192,-176.94380186737052
e_096_21,0.4,5.44,1.0,195.86868686868686,-177.03885360196708
e_096_21,0.4,5.44,1.0,199.54545454545456,-177.128225303925
e_096_21,0.4,5.44,1.0,203.22222222222223,-177.21217840039722
e_096_21,0.4,5.44,1.0,206.8989898989899,-177.29094899117874
e_096_21,0.4,5.44,1.0,210.5757575757576,-177.3647501194966
e_096_21,0.4,5.44,1.0,214.25252525252526,-177.43377380289246
e_096_21,0.4,5.44,1.0,217.92929292929293,-177.49819285440992
e_096_21,0.4,5.44,1.0,221.60606060606062,-177.55816252021563
e_096_21,0.4,5.44,1.0,225.2828282828283,-177.61382195631361
e_096_21,0.4,5.44,1.0,228.95959595959596,-177.66529556404754
e_096_21,0.4,5.44,1.0,232.63636363636365,-177.71269420154886
e_096_21,0.4,5.44,1.0,236.31313131313132,-177.75611628611452
e_096_21,0.4,5.44,1.0,239.989898989899,-177.79564880062284
e_096_21,0.4,5.44,1.0,243.66666666666669,-177.83136821548024
e_096_21,0.4,5.44,1.0,247.34343434343435,-177.86334133619278
e_096_21,0.4,5.44,1.0,251.02020202020202,-177.89162608543947
e_096_21,0.4,5.44,1.0,254.69696969696972,-177.91627222746786
e_096_21,0.4,5.44,1.0,258.37373737373736,-177.93732204170541
e_096_21,0.4,5.44,1.0,262.0505050505051,-177.95481095167054
e_096_21,0.4,5.44,1.0,265.72727272727275,-177.96876811455084
e_096_21,0.4,5.44,1.0,269.4040404040404,-177.97921697618747
e_096_21,0.4,5.44,1.0,273.0808080808081,-177.98617579564174
e_096_21,0.4,5.44,1.0,276.75757575757575,-177.98965814302335
e_096_21,0.4,5.44,1.0,280.4343434343434,-177.98967337381032
e_096_21,0.4,5.44,1.0,284.11111111111114,-177.9862270824914
e_096_21,0.4,5.44,1.0,287.7878787878788,-177.97932153799636
e_096_21,0.4,5.44,1.0,291.4646464646465,-177.9689561030505
e_096_21,0.4,5.44,1.0,295.14141414141415,-177.95512763928932
e_096_21,0.4,5.44,1.0,298.8181818181818,-177.9378308996931
e_096_21,0.4,5.44,1.0,302.4949494949495,-177.91705890964732
e_096_21,0.4,5.44,1.0,306.1717171717172,-177.8928033377007
e_096_21,0.4,5.44,1.0,309.8484848484849,-177.8650548568763
e_096_21,0.4,5.44,1.0,313.52525252525254,-177.8338034971873
e_096_21,0.4,5.44,1.0,317.2020202020202,-177.79903898982442
e_096_21,0.4,5.44,1.0,320.8787878787879,-177.76075110330484
e_096_21,0.4,5.44,1.0,324.55555555555554,-177.7189299717112
e_096_21,0.4,5.44,1.0,328.23232323232327,-177.67356641499882
e_096_21,0.4,5.44,1.0,331.90909090909093,-177.6246522512088
e_096_21,0.4,5.44,1.0,335.5858585858586,-177.57218060029746
e_096_21,0.4,5.44,1.0,339.26262626262627,-177.51614617917448
e_096_21,0.4,5.44,1.0,342.93939393939394,-177.45654558743757
e_096_21,0.4,5.44,1.0,346.6161616161616,-177.3933775831956
e_096_21,0.4,5.44,1.0,350.29292929292933,-177.32664334829113
e_096_21,0.4,5.44,1.0,353.969696969697,-177.2563467421625
e_096_21,0.4,5.44,1.0,357.64646464646466,-177.1824945435274
e_096_21,0.4,5.44,1.0,361.32323232323233,-177.10509667902653
e_096_21,0.4,5.44,1.0,365.0,-177.0241664379332
e_096_22,0.5,5.1770000000000005,1.0,1.0,-8.57385525193818
e_096_22,0.5,5.1770000000000005,1.0,4.6767676767676765,-20.33498181162438
e_096_22,0.5,5.1770000000000005,1.0,8.353535353535353,-27.97814319958615
e_096_22,0.5,5.1770000000000005,1.0,12.030303030303031,-34.1115980637434
e_096_22,0.5,5.1770000000000005,1.0,15.707070707070708,-39.37390295784755
e_096_22,0.5,5.1770000000000005,1.0,19.383838383838384,-44.046484181386255
e_096_22,0.5,5.1770000000000005,1.0,23.060606060606062,-48.28387128451287
e_096_22,0.5,5.1770000000000005,1.0,26.737373737373737,-52.181998935487876
e_096_22,0.5,5.1770000000000005,1.0,30.414141414141415,-55.80534349648273
e_096_22,0.5,5.1770000000000005,1.0,34.09090909090909,-59.1997175581577
e_096_22,0.5,5.1770000000000005,1.0,37.76767676767677,-62.39903775439537
e_096_22,0.5,5.1770000000000005,1.0,41.44444444444444,-65.42921604905884
e_096_22,0.5,5.1770000000000005,1.0,45.121212121212125,-68.31054395108879
e_096_22,0.5,5.1770000000000005,1.0,48.7979797979798,-71.05922857683133
e_096_22,0.5,5.1770000000000005,1.0,52.474747474747474,-73.68842347292632
e_096_22,0.5,5.1770000000000005,1.0,56.151515151515156,-76.20894420512981
e_096_22,0.5,5.1770000000000005,1.0,59.82828282828283,-78.62977954503643
e_096_22,0.5,5.1770000000000005,1.0,63.505050505050505,-80.95846574200871
e_096_22,0.5,5.1770000000000005,1.0,67.18181818181819,-83.20136650192853
e_096_22,0.5,5.1770000000000005,1.0,70.85858585858585,-85.36388644966418
e_096_22,0.5,5.1770000000000005,1.0,74.53535353535354,-87.45063667970597
e_096_22,0.5,5.1770000000000005,1.0,78.21212121212122,-89.4655651590261
e_096_22,0.5,5.1770000000000005,1.0,81.88888888888889,-91.41206092764442
e_096_22,0.5,5.1770000000000005,1.0,85.56565656565657,-93.29303848619344
e_096_22,0.5,5.1770000000000005,1.0,89.24242424242425,-95.11100701207869
e_096_22,0.5,5.1770000000000005,1.0,92.91919191919192,-96.86812782782539
e_096_22,0.5,5.1770000000000005,1.0,96.5959595959596,-98.56626268139723
e_096_22,0.5,5.1770000000000005,1.0,100.27272727272728,-100.20701477572833
e_096_22,0.5,5.1770000000000005,1.0,103.94949494949495,-101.79176402928117
e_096_22,0.5,5.1770000000000005,1.0,107.62626262626263,-103.32169771155371
e_096_22,0.5,5.1770000000000005,1.0,111.30303030303031,-104.79783734341315
e_096_22,0.5,5.1770000000000005,1.0,114.97979797979798,-106.22106255867668
e_096_22,0.5,5.1770000000000005,1.0,118.65656565656566,-107.5921324742273
e_096_22,0.5,5.1770000000000005,1.0,122.33333333333334,-108.91170499962537
e_096_22,0.5,5.1770000000000005,1.0,126.01010101010101,-110.18035442541077
e_096_22,0.5,5.1770000000000005,1.0,129.68686868686868,-111.39858755612363
e_096_22,0.5,5.1770000000000005,1.0,133.36363636363637,-112.56685859516645
e_096_22,0.5,5.1770000000000005,1.0,137.04040404040404,-113.68558294080148
e_096_22,0.5,5.1770000000000005,1.0,140.7171717171717,-114.75515001347922
e_096_22,0.5,5.1770000000000005,1.0,144.3939393939394,-115.77593520259332
e_096_22,0.5,5.1770000000000005,1.0,148.07070707070707,-116.74831099436814
e_096_22,0.5,5.1770000000000005,1.0,151.74747474747474,-117.67265732095495
e_096_22,0.5,5.1770000000000005,1.0,155.42424242424244,-118.54937115322926
e_096_22,0.5,5.1770000000000005,1.0,159.1010101010101,-119.37887534571838
e_096_22,0.5,5.1770000000000005,1.0,162.77777777777777,-120.16162673114164
e_096_22,0.5,5.1770000000000005,1.0,166.45454545454547,-120.89812345391225
e_096_22,0.5,5.1770000000000005,1.0,170.13131313131314,-121.588911526378
e_096_22,0.5,5.1770000000000005,1.0,173.8080808080808,-122.23459058836839
e_096_22,0.5,5.1770000000000005,1.0,177.4848484848485,-122.8358188495781
e_096_22,0.5,5.1770000000000005,1.0,181.16161616161617,-123.39331719527478
e_096_22,0.5,5.1770000000000005,1.0,184.83838383838383,-123.90787243859226
e_096_22,0.5,5.1770000000000005,1.0,188.51515151515153,-124.3803397070633
e_096_22,0.5,5.1770000000000005,1.0,192.1919191919192,-124.81164395685353
e_096_22,0.5,5.1770000000000005,1.0,195.86868686868686,-125.20278061515506
e_096_22,0.5,5.1770000000000005,1.0,199.54545454545456,-125.5548153591377
e_096_22,0.5,5.1770000000000005,1.0,203.22222222222223,-125.86888304848641
e_096_22,0.5,5.1770000000000005,1.0,206.8989898989899,-126.14618583760169
e_096_22,0.5,5.1770000000000005,1.0,210.5757575757576,-126.38799050273403
e_096_22,0.5,5.1770000000000005,1.0,214.25252525252526,-126.59562502838929
e_096_22,0.5,5.1770000000000005,1.0,217.92929292929293,-126.77047450601697
e_096_22,0.5,5.1770000000000005,1.0,221.60606060606062,-126.91397640602537
e_096_22,0.5,5.1770000000000005,1.0,225.2828282828283,-127.02761529133237
e_096_22,0.5,5.1770000000000005,1.0,228.95959595959596,-127.1129170467618
e_096_22,0.5,5.1770000000000005,1.0,232.63636363636365,-127.17144270346976
e_096_22,0.5,5.1770000000000005,1.0,236.31313131313132,-127.20478194111105
e_096_22,0.5,5.1770000000000005,1.0,239.989898989899,-127.21454635255601
e_096_22,0.5,5.1770000000000005,1.0,243.66666666666669,-127.20236255660525
e_096_22,0.5,5.1770000000000005,1.0,247.34343434343435,-127.16986524333078
e_096_22,0.5,5.1770000000000005,1.0,251.02020202020202,-127.11869023445082
e_096_22,0.5,5.1770000000000005,1.0,254.69696969696972,-127.05046763760585
e_096_22,0.5,5.1770000000000005,1.0,258.37373737373736,-126.96681516866977
e_096_22,0.5,5.1770000000000005,1.0,262.0505050505051,-126.8693317104503
e_096_22,0.5,5.1770000000000005,1.0,265.72727272727275,-126.75959116947745
e_096_22,0.5,5.1770000000000005,1.0,269.4040404040404,-126.63913668523519
e_096_22,0.5,5.1770000000000005,1.0,273.0808080808081,-126.50947523834905
e_096_22,0.5,5.1770000000000005,1.0,276.75757575757575,-126.37207269609826
e_096_22,0.5,5.1770000000000005,1.0,280.4343434343434,-126.2283493253622
e_096_22,0.5,5.1770000000000005,1.0,284.11111111111114,-126.07967579491469
e_096_22,0.5,5.1770000000000005,1.0,287.7878787878788,-125.92736968101028
e_096_22,0.5,5.1770000000000005,1.0,291.4646464646465,-125.7726924826076
e_096_22,0.5,5.1770000000000005,1.0,295.14141414141415,-125.61684714546581
e_096_22,0.5,5.1770000000000005,1.0,298.8181818181818,-125.46097608783529
e_096_22,0.5,5.1770000000000005,1.0,302.4949494949495,-125.3061597146131
e_096_22,0.5,5.1770000000000005,1.0,306.1717171717172,-125.15341540170401
e_096_22,0.5,5.1770000000000005,1.0,309.8484848484849,-125.00369692794585
e_096_22,0.5,5.1770000000000005,1.0,313.52525252525254,-124.85789432833522
e_096_22,0.5,5.1770000000000005,1.0,317.2020202020202,-124.7168341394147
e_096_22,0.5,5.1770000000000005,1.0,320.8787878787879,-124.58128000553184
e_096_22,0.5,5.1770000000000005,1.0,324.55555555555554,-124.45193361321476
e_096_22,0.5,5.1770000000000005,1.0,328.23232323232327,-124.32943592007808
e_096_22,0.5,5.1770000000000005,1.0,331.90909090909093,-124.21436864442038
e_096_22,0.5,5.1770000000000005,1.0,335.5858585858586,-124.10725598193879
e_096_22,0.5,5.1770000000000005,1.0,339.26262626262627,-124.0085665166978
e_096_22,0.5,5.1770000000000005,1.0,342.93939393939394,-123.91871529458564
e_096_22,0.5,5.1770000000000005,1.0,346.6161616161616,-123.83806602890618
e_096_22,0.5,5.1770000000000005,1.0,350.29292929292933,-123.76693340941803
e_096_22,0.5,5.1770000000000005,1.0,353.969696969697,-123.70558548799563
e_096_22,0.5,5.1770000000000005,1.0,357.64646464646466,-123.65424611608415
e_096_22,0.5,5.1770000000000005,1.0,361.32323232323233,-123.61309741120576
e_096_22,0.5,5.1770000000000005,1.0,365.0,-123.5822822319048
e_096_23,0.45,6.527,1.0,1.0,-22.597495145131003
e_096_23,0.45,6.527,1.0,4.6767676767676765,-73.82287120939104
e_096_23,0.45,6.527,1.0,8.353535353535353,-93.28543975630002
e_096_23,0.45,6.527,1.0,12.030303030303031,-103.49180860810245
e_096_23,0.45,6.527,1.0,15.707070707070708,-109.76722687266707
e_096_23,0.45,6.527,1.0,19.383838383838384,-114.01258113982178
e_096_23,0.45,6.527,1.0,23.060606060606062,-117.07425974813867
e_096_23,0.45,6.527,1.0,26.737373737373737,-119.38593764400109
e_096_23,0.45,6.527,1.0,30.414141414141415,-121.19267113810291
e_096_23,0.45,6.527,1.0,34.09090909090909,-122.64333325864881
e_096_23,0.45,6.527,1.0,37.76767676767677,-123.8335615978307
e_096_23,0.45,6.527,1.0,41.44444444444444,-124.82758850451123
e_096_23,0.45,6.527,1.0,45.121212121212125,-125.6701471342897
e_096_23,0.45,6.527,1.0,48.7979797979798,-126.39334476654311
e_096_23,0.45,6.527,1.0,52.474747474747474,-127.02082130362938
e_096_23,0.45,6.527,1.0,56.151515151515156,-127.57036636581007
e_096_23,0.45,6.527,1.0,59.82828282828283,-128.0556225875819
e_096_23,0.45,6.527,1.0,63.505050505050505,-128.48722678895385
e_096_23,0.45,6.527,1.0,67.18181818181819,-128.87359411194
e_096_23,0.45,6.527,1.0,70.85858585858585,-129.22146895000785
e_096_23,0.45,6.527,1.0,74.53535353535354,-129.53631974380414
e_096_23,0.45,6.527,1.0,78.21212121212122,-129.82262692382616
e_096_23,0.45,6.527,1.0,81.88888888888889,-130.0840962747426
e_096_23,0.45,6.527,1.0,85.56565656565657,-130.3238193180807
e_096_23,0.45,6.527,1.0,89.24242424242425,-130.54439544790915
e_096_23,0.45,6.527,1.0,92.91919191919192,-130.7480260508463
e_096_23,0.45,6.527,1.0,96.5959595959596,-130.9365878295685
e_096_23,0.45,6.527,1.0,100.27272727272728,-131.11169049890776
e_096_23,0.45,6.527,1.0,103.94949494949495,-131.27472260593498
e_096_23,0.45,6.527,1.0,107.62626262626263,-131.42688823058515
e_096_23,0.45,6.527,1.0,111.30303030303031,-131.56923661577292
e_096_23,0.45,6.527,1.0,114.97979797979798,-131.70268626629786
e_096_23,0.45,6.527,1.0,118.65656565656566,-131.8280446844824
e_096_23,0.45,6.527,1.0,122.33333333333334,-131.94602463695034
e_096_23,0.45,6.527,1.0,126.01010101010101,-132.057257643426
e_096_23,0.45,6.527,1.0,129.68686868686868,-132.16230522556174
e_096_23,0.45,6.527,1.0,133.36363636363637,-132.2616683379523
e_096_23,0.45,6.527,1.0,137.04040404040404,-132.3557953149688
e_096_23,0.45,6.527,1.0,140.7171717171717,-132.44508859886704
e_096_23,0.45,6.527,1.0,144.3939393939394,-132.52991046172835
e_096_23,0.45,6.527,1.0,148.07070707070707,-132.61058789246084
e_096_23,0.45,6.527,1.0,151.74747474747474,-132.68741678758454
e_096_23,0.45,6.527,1.0,155.42424242424244,-132.7606655588
e_096_23,0.45,6.527,1.0,159.1010101010101,-132.83057824985775
e_096_23,0.45,6.527,1.0,162.77777777777777,-132.89737723884878
e_096_23,0.45,6.527,1.0,166.45454545454547,-132.96126558883682
e_096_23,0.45,6.527,1.0,170.13131313131314,-133.0224290990732
e_096_23,0.45,6.527,1.0,173.8080808080808,-133.08103810035215
e_096_23,0.45,6.527,1.0,177.4848484848485,-133.13724903097102
e_096_23,0.45,6.527,1.0,181.16161616161617,-133.1912058239415
e_096_23,0.45,6.527,1.0,184.83838383838383,-133.24304113130125
e_096_23,0.45,6.527,1.0,188.51515151515153,-133.2928774074087
e_096_23,0.45,6.527,1.0,192.1919191919192,-133.34082786980838
e_096_23,0.45,6.527,1.0,195.86868686868686,-133.38699735350542
e_096_23,0.45,6.527,1.0,199.54545454545456,-133.43148307219107
e_096_23,0.45,6.527,1.0,203.22222222222223,-133.4743752980281
e_096_23,0.45,6.527,1.0,206.8989898989899,-133.5157579699804
e_096_23,0.45,6.527,1.0,210.5757575757576,-133.55570923929724
e_096_23,0.45,6.527,1.0,214.25252525252526,-133.5943019595946
e_096_23,0.45,6.527,1.0,217.92929292929293,-133.63160412798888
e_096_23,0.45,6.527,1.0,221.60606060606062,-133.66767928289048
e_096_23,0.45,6.527,1.0,225.2828282828283,-133.70258686334398
e_096_23,0.45,6.527,1.0,228.95959595959596,-133.73638253418122
e_096_23,0.45,6.527,1.0,232.63636363636365,-133.76911848072206
e_096_23,0.45,6.527,1.0,236.31313131313132,-133.80084367629735
e_096_23,0.45,6.527,1.0,239.989898989899,-133.8316041254738
e_096_23,0.45,6.527,1.0,243.66666666666669,-133.861443085516
e_096_23,0.45,6.527,1.0,247.34343434343435,-133.8904012683232
e_096_23,0.45,6.527,1.0,251.02020202020202,-133.9185170248199
e_096_23,0.45,6.527,1.0,254.69696969696972,-133.94582651355284
e_096_23,0.45,6.527,1.0,258.37373737373736,-133.9723638550498
e_096_23,0.45,6.527,1.0,262.0505050505051,-133.99816127332323
e_096_23,0.45,6.527,1.0,265.72727272727275,-134.0232492257508
e_096_23,0.45,6.527,1.0,269.4040404040404,-134.04765652243023
e_096_23,0.45,6.527,1.0,273.0808080808081,-134.07141043599128
e_096_23,0.45,6.527,1.0,276.75757575757575,-134.09453680274197
e_096_23,0.45,6.527,1.0,280.4343434343434,-134.11706011593733
e_096_23,0.45,6.527,1.0,284.11111111111114,-134.13900361187598
e_096_23,0.45,6.527,1.0,287.7878787878788,-134.16038934946056
e_096_23,0.45,6.527,1.0,291.4646464646465,-134.1812382837931
e_096_23,0.45,6.527,1.0,295.14141414141415,-134.20157033432034
e_096_23,0.45,6.527,1.0,298.8181818181818,-134.22140444799447
e_096_23,0.45,6.527,1.0,302.4949494949495,-134.2407586578691
e_096_23,0.45,6.527,1.0,306.1717171717172,-134.2596501375103
e_096_23,0.45,6.527,1.0,309.8484848484849,-134.27809525156832
e_096_23,0.45,6.527,1.0,313.52525252525254,-134.29610960282093
e_096_23,0.45,6.527,1.0,317.2020202020202,-134.3137080759733
e_096_23,0.45,6.527,1.0,320.8787878787879,-134.3309048784713
e_096_23,0.45,6.527,1.0,324.55555555555554,-134.34771357856428
e_096_23,0.45,6.527,1.0,328.23232323232327,-134.36414714082963
e_096_23,0.45,6.527,1.0,331.90909090909093,-134.38021795935595
e_096_23,0.45,6.527,1.0,335.5858585858586,-134.39593788876132
e_096_23,0.45,6.527,1.0,339.26262626262627,-134.411318273211
e_096_23,0.45,6.527,1.0,342.93939393939394,-134.4263699735824
e_096_23,0.45,6.527,1.0,346.6161616161616,-134.4411033929144
e_096_23,0.45,6.527,1.0,350.29292929292933,-134.45552850026615
e_096_23,0.45,6.527,1.0,353.969696969697,-134.46965485309946
e_096_23,0.45,6.527,1.0,357.64646464646466,-134.4834916182909
e_096_23,0.45,6.527,1.0,361.32323232323233,-134.4970475918705
e_096_23,0.45,6.527,1.0,365.0,-134.51033121757536
e_096_24,0.45,5.051,1.0,1.0,-7.255757304653206
e_096_24,0.45,5.051,1.0,4.6767676767676765,-18.468618928348047
e_096_24,0.45,5.051,1.0,8.353535353535353,-26.023602495646333
e_096_24,0.45,5.051,1.0,12.030303030303031,-32.16734180113448
e_096_24,0.45,5.051,1.0,15.707070707070708,-37.47460925628926
e_096_24,0.45,5.051,1.0,19.383838383838384,-42.20456984853882
e_096_24,0.45,5.051,1.0,23.060606060606062,-46.50179035529834
e_096_24,0.45,5.051,1.0,26.737373737373737,-50.45706130583899
e_096_24,0.45,5.051,1.0,30.414141414141415,-54.13191940138259
e_096_24,0.45,5.051,1.0,34.09090909090909,-57.570349639470805
e_096_24,0.45,5.051,1.0,37.76767676767677,-60.80504011330846
e_096_24,0.45,5.051,1.0,41.44444444444444,-63.861012194822905
e_096_24,0.45,5.051,1.0,45.121212121212125,-66.75786430068177
e_096_24,0.45,5.051,1.0,48.7979797979798,-69.51122976182751
e_096_24,0.45,5.051,1.0,52.474747474747474,-72.1337635619257
e_096_24,0.45,5.051,1.0,56.151515151515156,-74.63583349292784
e_096_24,0.45,5.051,1.0,59.82828282828283,-77.02601873796037
e_096_24,0.45,5.051,1.0,63.505050505050505,-79.31147894592824
e_096_24,0.45,5.051,1.0,67.18181818181819,-81.49823381729945
e_096_24,0.45,5.051,1.0,70.85858585858585,-83.59137938673862
