Unnamed: 0,File,type,Geometry,timescale,w/c,a/c,c,t dry,SiO2,FlyAsh,dt,shrinkage strain,t,wb,ab
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,8.09778,14.8863,10.09778,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,9.40693,11.8716,11.40693,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,10.6095,5.69543,12.6095,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,12.3204,5.81765,14.3204,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,14.3122,2.8029,16.3122,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,15.6609,-0.260735,17.660899999999994,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,18.1928,-3.27548,20.1928,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,20.5186,-9.45164,22.5186,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,23.8275,-9.32942,25.8275,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,27.6893,-15.4811,29.6893,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,29.4268,-24.8432,31.4268,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,33.1771,-27.8823,35.1771,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,35.2341,-30.9704,37.2341,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,38.5679,-37.171,40.5679,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,42.232,-46.5086,44.232,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,46.228,-52.7092,48.228,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,50.602,-58.9098,52.602,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,53.7771,-68.2718,55.7771,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,60.6735,-77.5849,62.6735,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,66.4144,-83.7855,68.4144,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,72.7241,-93.1231,74.7241,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,79.6331,-102.461,81.6331,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,87.16799999999998,-108.661,89.16799999999998,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,92.6375,-118.023,94.6375,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,101.403,-124.224,103.403,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,107.766,-133.586,109.766,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,121.543,-139.762,123.543,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,129.124,-145.987,131.124,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,133.137,-152.237,135.137,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,145.785,-161.57399999999996,147.785,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,154.933,-170.93599999999995,156.933,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,164.65400000000002,-180.298,166.65400000000002,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,180.234,-186.499,182.234,0.4163268292682927,4.317073170731708
1388,A_033_02,auto,C 98x200,log,0.4163268292682927,4.317073170731708,417.940876656473,2.0,0.0,0.0,185.835,-192.748,187.835,0.4163268292682927,4.317073170731708
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,0.2618800000000001,-3.72958,3.26188,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,2.0529599999999997,-20.2762,5.05296,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,3.03212,-18.4593,6.03212,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,4.01017,-22.147,7.01017,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,4.9897,-18.4952,7.9897,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,5.969239999999999,-14.8435,8.96924,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,6.947660000000001,-16.6963,9.94766,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,8.9049,-18.5671,11.9049,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,11.0248,-22.2757,14.0248,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,12.8185,-25.9783,15.8185,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,14.9381,-31.5218,17.9381,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,16.8957,-31.5577,19.8957,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,19.016,-33.4315,22.016,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,20.8097,-37.1341,23.8097,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,23.0917,-46.3503,26.0917,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,25.0515,-35.3771,28.0515,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,28.9644,-46.4581,31.9644,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,33.0412,-53.8723,36.0412,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,37.1188,-57.6169,40.1188,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,41.1948,-68.7008,44.1948,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,46.0865,-79.7998,49.0865,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,49.0221,-83.5233,52.0221,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,53.0989,-90.9376,56.0989,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,57.0114,-103.853,60.0114,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,60.9255,-109.43,63.9255,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,65.0008,-124.184,68.0008,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,69.0798,-120.589,72.0798,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,73.1544,-139.012,76.1544,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,77.0714,-129.91,80.0714,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,80.9806,-159.339,83.9806,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,84.8972,-152.072,87.8972,0.5818181818181818,7.1454545454545455
1408,A_036_11,auto,P 70x70x200,linear,0.5818181818181818,7.1454545454545455,275.0,3.0,0.0,0.0,88.9744,-157.651,91.9744,0.5818181818181818,7.1454545454545455
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,4.8959199999999985,-6.49714,7.8959199999999985,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,6.0252300000000005,-9.64479,9.02523,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,7.90805,-12.8501,10.90805,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,8.944139999999997,-12.9294,11.94414,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,9.98262,-5.35581,12.98262,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,14.1236,-16.387,17.1236,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,16.8536,-21.1878,19.8536,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,20.9047,-18.4366,23.9047,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,28.0588,-32.7596,31.0588,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,44.0671,-46.2296,47.0671,0.6909090909090909,7.036363636363636
1413,A_036_16,auto,P 70x70x200,linear,0.6909090909090909,7.036363636363636,275.0,3.0,0.0,0.0,53.105,-60.6968,56.105,0.6909090909090909,7.036363636363636
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,0.0981648,0.0242569,1.0981648000000002,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,1.1312799999999998,-304.5850000000001,2.1312800000000003,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,2.03917,-354.09099999999995,3.03917,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,3.23626,-392.714,4.23626,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,7.007910000000001,-476.106,8.007909999999999,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,13.9967,-513.298,14.9967,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,20.9855,-550.49,21.9855,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,28.0576,-557.391,29.0576,0.2409841590832491,1.95954547643122
1424,A_038_09,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,55.9587,-595.9019999999998,56.9587,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,0.0992261,-2.13764,1.0992261,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,1.05965,-358.657,2.05965,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,1.96011,-393.029,2.96011,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,3.05797,-429.515,4.05797,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,7.0164,-493.401,8.0164,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,14.0137,-547.889,15.0137,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,21.1038,-591.5419999999998,22.1038,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,28.0852,-613.601,29.0852,0.2409841590832491,1.95954547643122
1425,A_038_10,auto,P 100x100x400,linear,0.2447552447552448,1.9902097902097904,715.0,1.0,11.188811188811188,0.0,55.9937,-667.245,56.9937,0.2409841590832491,1.95954547643122
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,1.02772,-2.11833,2.02772,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,8.71753,-126.775,9.71753,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,25.9971,-217.915,26.9971,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,78.9355,-178.794,79.9355,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,109.908,-182.86,110.908,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,148.686,-195.484,149.686,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,304.459,-207.853,305.459,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,514.389,-211.799,515.389,0.3825563942189541,3.6684425659924704
1463,A_046_01,auto,C 100x500,log,0.3897459691451108,3.7373854541236513,431.0,1.0,8.1,0.0,945.024,-209.288,946.024,0.3825563942189541,3.6684425659924704
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,2.76149,-91.1661,3.76149,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,3.6579,-122.968,4.6579,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,4.6254300000000015,-133.569,5.6254300000000015,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,5.57761,-163.251,6.577610000000001,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,16.9147,-267.138,17.9147,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,21.0493,-290.459,22.0493,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,25.806,-286.219,26.806,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,46.0755,-281.9790000000001,47.0755,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,63.0127,-290.459,64.0127,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,77.2523,-286.219,78.2523,0.36053806334245936,3.6587146664634194
1464,A_046_02,auto,C 100x500,log,0.3668728969933789,3.723000108542277,461.0,1.0,8.1,0.0,94.7203,-277.73900000000003,95.7203,0.36053806334245936,3.6587146664634194
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,3.18062,-78.4452,4.1806199999999984,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,3.89636,-103.887,4.89636,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,5.94188,-139.929,6.94188,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,6.52451,-156.89,7.52451,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,7.630889999999999,-156.89,8.630889999999999,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,8.92339,-163.251,9.92339,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,10.2744,-163.251,11.2744,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,25.4711,-186.572,26.4711,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,35.9428,-195.053,36.9428,0.4245888502366024,3.757255523881442
1467,A_046_05,auto,C 100x500,log,0.4329161376141242,3.8309450389987294,413.0,1.0,8.1,0.0,51.5431,-186.572,52.5431,0.4245888502366024,3.757255523881442
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,2.93099,-16.4171,3.93099,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,3.34745,-54.7691,4.34745,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,5.96813,-69.3582,6.96813,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,8.30008,-81.9657,9.30008,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,9.45427,-139.536,10.45427,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,13.5207,-149.991,14.5207,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,16.8261,-166.938,17.8261,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,19.2907,-177.53,20.2907,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,23.3317,-200.9,24.3317,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,49.3027,-185.491,50.3027,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,68.2439,-232.265,69.2439,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,118.495,-238.329,119.495,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,143.571,-248.887,144.571,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,194.456,-252.97,195.456,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,347.821,-244.069,348.821,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,540.42,-254.473,541.42,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,753.3560000000001,-249.997,754.3560000000001,0.3495995367112912,4.2421205528457335
1469,A_046_07,auto,C 55x300,log,0.35637407318823244,4.324324324324324,418.0,1.0,8.1,0.0,1021.27,-247.674,1022.27,0.3495995367112912,4.2421205528457335
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.317347,-3.46021,0.567347,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.4292220000000001,-62.2837,0.679222,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.436169,-128.028,0.6861689999999999,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.443481,-197.232,0.693481,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.556454,-266.436,0.806454,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.564131,-339.1,0.814131,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.571078,-404.844,0.8210780000000001,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.5772930000000001,-463.668,0.8272930000000001,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,0.897199,-491.349,1.147199,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,2.27225,-505.19000000000005,2.52225,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,4.17596,-522.491,4.42596,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,5.9729199999999985,-529.4119999999998,6.2229199999999985,0.2254349424160745,1.2447929429061504
1471,A_047_01,auto,P 25x25x285,linear,0.23,1.27,800.0,0.25,16.2,0.0,7.982289999999999,-546.7130000000002,8.232289999999999,0.2254349424160745,1.2447929429061504
